Client,E-DMS,PB-E,MQL,ME,Response Count,Bounce count,WON,Date,Inboxes,Prospects Count,Week,Month,Year,MQL Diff,ME Diff,WON Diff,Client Name,Sequencer,Negative,Out of Office Accumulated,Human Replies,Human Replies Accumulated,Out of Office,Schedule volume for Today,Schedule volume for Tomorrow,Schedule volume for Day after tomorrow,Invitations sent,Schedule volume for Today (Aimfox),Schedule volume for Tomorrow (Aimfox),Schedule volume for Day after tomorrow (Aimfox)
51212,0,0,0,0,0,0,0,2025-07-05,160,0,27,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-05,320,0,27,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-06,464,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-06,160,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-06,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,618,0,1,0,7,6,0,2025-07-07,464,1862,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,315,0,1,0,2,1,0,2025-07-07,160,987,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-07,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-07,64,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,652,0,1,0,7,1,0,2025-07-08,464,3765,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,322,0,1,0,3,4,0,2025-07-08,160,987,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-08,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-08,64,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,648,0,1,0,6,1,0,2025-07-09,464,3770,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,362,0,1,0,3,3,0,2025-07-09,160,987,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-09,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-09,64,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,709,0,2,0,9,5,0,2025-07-10,464,3770,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,360,0,0,0,1,0,0,2025-07-10,160,987,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-10,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-10,64,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,659,0,0,0,3,5,0,2025-07-11,464,3770,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,362,0,0,0,6,0,0,2025-07-11,160,987,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-11,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-11,64,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-12,464,3770,28,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-12,160,987,28,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-12,320,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-12,64,0,28,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-13,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-13,160,987,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-13,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-13,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,1395,0,1,0,10,2,0,2025-07-14,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,369,0,0,0,5,1,0,2025-07-14,160,987,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-14,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-14,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,1342,0,1,0,9,2,0,2025-07-15,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,360,0,0,0,2,0,0,2025-07-15,160,986,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-15,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-15,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,1352,0,2,0,14,0,0,2025-07-16,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,234,0,2,0,5,0,0,2025-07-16,160,986,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-16,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-16,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,801,0,2,0,10,0,0,2025-07-17,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-17,160,986,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-17,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-17,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,0,0,0,0,0,0,0,2025-07-17,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,643,0,1,0,7,5,0,2025-07-18,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,218,0,0,0,1,0,0,2025-07-18,160,986,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-18,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-18,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,319,0,3,0,14,3,0,2025-07-18,64,1619,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-19,464,3770,29,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-19,160,986,29,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-19,320,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-19,64,0,29,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,0,0,0,0,0,0,0,2025-07-19,64,1619,29,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-20,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-20,160,986,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-20,320,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-20,64,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,0,0,0,0,0,0,0,2025-07-20,64,1619,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,398,0,0,0,7,0,0,2025-07-21,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,20,0,0,0,0,0,0,2025-07-21,160,986,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,182,0,1,0,3,4,0,2025-07-21,320,181,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-21,64,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,320,0,0,0,9,0,0,2025-07-21,64,2016,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,227,0,0,0,1,0,0,2025-07-22,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,239,0,1,0,5,0,0,2025-07-22,160,1764,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,798,0,5,0,27,3,0,2025-07-22,320,2052,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-22,64,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,318,0,0,0,4,0,0,2025-07-22,64,2016,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,189,0,0,0,1,0,0,2025-07-23,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,362,0,2,0,5,1,0,2025-07-23,160,1897,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,437,0,1,0,11,4,0,2025-07-23,320,2052,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-23,64,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,164,0,0,0,2,0,0,2025-07-23,64,2016,30,7,,,,,,Smartlead,,,,0,,,,,,,,
91328,341,0,0,0,3,2,0,2025-07-23,64,1482,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,7,0,0,0,0,0,0,2025-07-24,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,312,0,1,0,2,0,0,2025-07-24,160,1897,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,601,0,5,0,19,2,0,2025-07-24,320,2052,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-24,0,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
91328,374,0,1,0,2,5,0,2025-07-24,64,1482,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,268,0,0,0,7,8,0,2025-07-24,64,2016,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,12,0,0,0,2,0,0,2025-07-25,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,2,0,1,0,2,0,0,2025-07-25,160,1897,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,171,0,1,0,7,0,0,2025-07-25,320,2052,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-25,0,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
91328,311,0,2,0,6,1,0,2025-07-25,64,1482,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,295,0,3,0,8,0,0,2025-07-25,64,2448,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-26,464,3770,30,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-26,160,1897,30,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-26,320,2052,30,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-26,0,0,30,7,,,,,,Smartlead,,,,0,,,,,,,,
91328,0,0,0,0,1,0,0,2025-07-26,64,1482,30,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,164,0,0,0,2,0,0,2025-07-26,64,2448,30,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-27,464,3770,31,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-27,160,1897,31,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-27,320,2052,31,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-27,0,0,31,7,,,,,,Smartlead,,,,0,,,,,,,,
91328,0,0,0,0,0,0,0,2025-07-27,64,1482,31,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,0,0,0,0,0,0,0,2025-07-27,64,2448,31,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,432,0,0,0,3,0,0,2025-07-28,464,3770,31,7,,,,,,Smartlead,,,,0,,,,,,,,
51212,366,0,1,0,4,0,0,2025-07-28,160,1897,31,7,,,,,,Smartlead,,,,0,,,,,,,,
64796,689,0,1,0,11,0,0,2025-07-28,320,2052,31,7,,,,,,Smartlead,,,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-28,0,0,31,7,,,,,,Smartlead,,,,0,,,,,,,,
91328,289,0,0,0,4,1,0,2025-07-28,64,1482,31,7,,,,,,Smartlead,,,,0,,,,,,,,
88790,302,0,0,0,3,0,0,2025-07-28,64,2448,31,7,,,,,,Smartlead,,,,0,,,,,,,,
50475,0,0,0,0,1,0,0,2025-07-29,464,3770,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
51212,361,0,0,0,5,0,0,2025-07-29,160,1897,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
64796,1,0,0,0,1,0,0,2025-07-29,319,2540,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-29,0,0,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
91328,0,0,0,0,0,0,0,2025-07-29,64,1482,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
88790,0,0,0,0,0,0,0,2025-07-29,64,2448,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-30,0,3770,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
51212,167,0,1,0,5,0,0,2025-07-30,0,1897,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-30,0,2540,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-30,0,0,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
91328,0,0,0,0,0,0,0,2025-07-30,0,1482,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
88790,0,0,0,0,1,0,0,2025-07-30,0,2448,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
50475,0,0,0,0,0,0,0,2025-07-31,0,3770,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
51212,0,0,0,0,0,0,0,2025-07-31,0,1897,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
64796,0,0,0,0,0,0,0,2025-07-31,0,2540,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
89316,0,50,0,0,0,0,0,2025-07-30,0,0,31,7,,,,,,Bizon,0,0,,0,,,,,,,,
91328,0,0,0,0,0,0,0,2025-07-31,0,1482,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
88790,0,0,0,0,0,0,0,2025-07-31,0,2448,31,7,,,,,,Smartlead,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-31,0,0,31,7,,,,,,,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-31,0,0,31,7,,,,,,,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-31,0,0,31,7,,,,,,,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-31,0,0,31,7,,,,,,,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-31,0,0,31,7,,,,,,,0,0,,0,,,,,,,,
89316,0,0,0,0,0,0,0,2025-07-31,0,0,31,7,,,,,,,0,0,,0,,,,,,,,
2,0,,,,0,0,,2025-08-12,15,15,,,,,,,,Bizon,,,0,0,,,,,,,,
12,0,,,,0,0,,2025-08-12,15,0,,,,,,,,Bizon,,,15,15,,,,,,,,
11,0,,,,0,0,,2025-08-12,15,15,,,,,,,,Bizon,,,15,15,,,,,,,,
20,0,,,,0,0,,2025-08-12,15,15,,,,,,,,Bizon,,,0,0,,,,,,,,
9,0,,,,0,0,,2025-08-12,15,15,,,,,,,,Bizon,,,15,15,,,,,,,,
7,0,,,,0,0,,2025-08-12,15,15,,,,,,,,Bizon,,,15,15,,,,,,,,
2,3,,,,1,0,,2025-08-13,150,3366,,,,,,,,Bizon,,,26,26,,,,,,,,
12,0,,,,0,0,,2025-08-13,60,0,,,,,,,,Bizon,,,2,17,,,,,,,,
11,0,,,,0,0,,2025-08-13,150,1857,,,,,,,,Bizon,,,42,57,,,,,,,,
20,0,,,,0,0,,2025-08-13,30,830,,,,,,,,Bizon,,,0,0,,,,,,,,
9,0,,,,0,0,,2025-08-13,30,1301,,,,,,,,Bizon,,,12,27,,,,,,,,
7,0,,,,0,0,,2025-08-13,30,1503,,,,,,,,Bizon,,,8,23,,,,,,,,
21,0,,,,0,0,,2025-08-13,60,0,,,,,,,,Bizon,,,0,0,,,,,,,,
22,0,,,,0,0,,2025-08-13,30,1503,,,,,,,,Bizon,,,0,0,,,,,,,,
8,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,1,1,,,,,,,,
19,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
25,0,,,,0,0,,2025-08-13,150,0,,,,,,,,Bizon,,,0,0,,,,,,,,
23,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
24,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
5,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
29,0,,,,0,0,,2025-08-13,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
26,0,,,,0,0,,2025-08-13,300,0,,,,,,,,Bizon,,,0,0,,,,,,,,
2,1,,,,1,0,,2025-08-14,150,4005,,,,,,,,Bizon,,,1,27,,,,,,,,
11,0,,,,0,0,,2025-08-14,150,1857,,,,,,,,Bizon,,,0,57,,,,,,,,
20,0,,,,0,0,,2025-08-14,30,830,,,,,,,,Bizon,,,0,0,,,,,,,,
21,0,,,,0,0,,2025-08-14,60,0,,,,,,,,Bizon,,,0,0,,,,,,,,
9,0,,,,0,0,,2025-08-14,30,1301,,,,,,,,Bizon,,,0,27,,,,,,,,
7,0,,,,0,0,,2025-08-14,30,1503,,,,,,,,Bizon,,,0,23,,,,,,,,
22,0,,,,0,0,,2025-08-14,30,1503,,,,,,,,Bizon,,,0,0,,,,,,,,
8,0,,,,0,0,,2025-08-14,30,0,,,,,,,,Bizon,,,0,1,,,,,,,,
19,0,,,,0,0,,2025-08-14,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
25,0,,,,0,0,,2025-08-14,150,0,,,,,,,,Bizon,,,0,0,,,,,,,,
23,0,,,,0,0,,2025-08-14,30,1565,,,,,,,,Bizon,,,0,0,,,,,,,,
24,0,,,,0,0,,2025-08-14,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,0,,,,0,0,,2025-08-14,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
5,0,,,,0,0,,2025-08-14,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
29,0,,,,0,0,,2025-08-14,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
26,0,,,,0,0,,2025-08-14,300,0,,,,,,,,Bizon,,,0,0,,,,,,,,
2,1,,,,0,0,,2025-08-15,150,4005,,,,,,,,Bizon,,,1,28,,,,,,,,
11,0,,,,0,0,,2025-08-15,150,1857,,,,,,,,Bizon,,,0,57,,,,,,,,
20,0,,,,0,0,,2025-08-15,30,830,,,,,,,,Bizon,,,0,0,,,,,,,,
21,0,,,,0,0,,2025-08-15,60,0,,,,,,,,Bizon,,,0,0,,,,,,,,
9,0,,,,0,0,,2025-08-15,30,1301,,,,,,,,Bizon,,,0,27,,,,,,,,
7,0,,,,0,0,,2025-08-15,30,1503,,,,,,,,Bizon,,,0,23,,,,,,,,
22,0,,,,0,0,,2025-08-15,30,1503,,,,,,,,Bizon,,,0,0,,,,,,,,
8,0,,,,0,0,,2025-08-15,30,959,,,,,,,,Bizon,,,0,1,,,,,,,,
19,0,,,,0,0,,2025-08-15,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
25,0,,,,0,0,,2025-08-15,150,0,,,,,,,,Bizon,,,0,0,,,,,,,,
23,0,,,,0,0,,2025-08-15,30,1565,,,,,,,,Bizon,,,0,0,,,,,,,,
24,0,,,,0,0,,2025-08-15,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,0,,,,0,0,,2025-08-15,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
5,0,,,,0,0,,2025-08-15,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
29,0,,,,0,0,,2025-08-15,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
26,0,,,,0,0,,2025-08-15,300,0,,,,,,,,Bizon,,,0,0,,,,,,,,
2,0,,,,0,0,,2025-08-16,150,4005,,,,,,,,Bizon,,,0,28,,,,,,,,
11,0,,,,0,0,,2025-08-16,150,1857,,,,,,,,Bizon,,,0,57,,,,,,,,
20,0,,,,0,0,,2025-08-16,30,830,,,,,,,,Bizon,,,0,0,,,,,,,,
21,0,,,,0,0,,2025-08-16,60,0,,,,,,,,Bizon,,,0,0,,,,,,,,
9,0,,,,0,0,,2025-08-16,30,1301,,,,,,,,Bizon,,,0,27,,,,,,,,
7,0,,,,0,0,,2025-08-16,30,1503,,,,,,,,Bizon,,,0,23,,,,,,,,
22,0,,,,0,0,,2025-08-16,30,1503,,,,,,,,Bizon,,,0,0,,,,,,,,
8,0,,,,0,0,,2025-08-16,30,959,,,,,,,,Bizon,,,0,1,,,,,,,,
19,0,,,,0,0,,2025-08-16,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
25,0,,,,0,0,,2025-08-16,150,0,,,,,,,,Bizon,,,0,0,,,,,,,,
23,0,,,,0,0,,2025-08-16,30,1565,,,,,,,,Bizon,,,0,0,,,,,,,,
24,0,,,,0,0,,2025-08-16,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,0,,,,0,0,,2025-08-16,30,990,,,,,,,,Bizon,,,0,0,,,,,,,,
5,0,,,,0,0,,2025-08-16,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
29,0,,,,0,0,,2025-08-16,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
26,0,,,,0,0,,2025-08-16,300,0,,,,,,,,Bizon,,,0,0,,,,,,,,
2,0,,,,0,0,,2025-08-17,150,4005,,,,,,,,Bizon,,,0,28,,,,,,,,
11,0,,,,0,0,,2025-08-17,150,1857,,,,,,,,Bizon,,,0,57,,,,,,,,
20,0,,,,0,0,,2025-08-17,30,830,,,,,,,,Bizon,,,0,0,,,,,,,,
21,0,,,,0,0,,2025-08-17,60,0,,,,,,,,Bizon,,,0,0,,,,,,,,
9,0,,,,0,0,,2025-08-17,30,1301,,,,,,,,Bizon,,,0,27,,,,,,,,
7,0,,,,0,0,,2025-08-17,30,1503,,,,,,,,Bizon,,,0,23,,,,,,,,
22,0,,,,0,0,,2025-08-17,30,1503,,,,,,,,Bizon,,,0,0,,,,,,,,
8,0,,,,0,0,,2025-08-17,30,959,,,,,,,,Bizon,,,0,1,,,,,,,,
19,0,,,,0,0,,2025-08-17,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
25,0,,,,0,0,,2025-08-17,150,0,,,,,,,,Bizon,,,0,0,,,,,,,,
23,0,,,,0,0,,2025-08-17,30,1565,,,,,,,,Bizon,,,0,0,,,,,,,,
24,0,,,,0,0,,2025-08-17,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,0,,,,0,0,,2025-08-17,30,990,,,,,,,,Bizon,,,0,0,,,,,,,,
5,0,,,,0,0,,2025-08-17,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
29,0,,,,0,0,,2025-08-17,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
26,0,,,,0,0,,2025-08-17,300,0,,,,,,,,Bizon,,,0,0,,,,,,,,
2,717,,,,64,0,,2025-08-18,150,4005,,,,,,,,Bizon,,,13,41,,,,,,,,
11,750,,,,37,0,,2025-08-18,150,1857,,,,,,,,Bizon,,,26,83,,,,,,,,
20,300,,,,9,0,,2025-08-18,30,830,,,,,,,,Bizon,,,5,5,,,,,,,,
21,0,,,,0,0,,2025-08-18,60,0,,,,,,,,Bizon,,,0,0,,,,,,,,
9,300,,,,4,0,,2025-08-18,30,1301,,,,,,,,Bizon,,,4,31,,,,,,,,
7,300,,,,6,0,,2025-08-18,30,1503,,,,,,,,Bizon,,,1,24,,,,,,,,
22,300,,,,4,0,,2025-08-18,30,1503,,,,,,,,Bizon,,,2,2,,,,,,,,
8,300,,,,21,0,,2025-08-18,30,959,,,,,,,,Bizon,,,9,10,,,,,,,,
19,280,,,,28,0,,2025-08-18,30,301,,,,,,,,Bizon,,,8,8,,,,,,,,
25,550,,,,31,0,,2025-08-18,150,6543,,,,,,,,Bizon,,,30,30,,,,,,,,
23,302,,,,13,0,,2025-08-18,30,1565,,,,,,,,Bizon,,,8,8,,,,,,,,
24,0,,,,0,0,,2025-08-18,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,300,,,,26,0,,2025-08-18,30,990,,,,,,,,Bizon,,,10,10,,,,,,,,
5,84,,,,3,0,,2025-08-18,30,547,,,,,,,,Bizon,,,3,3,,,,,,,,
29,300,,,,12,0,,2025-08-18,30,1719,,,,,,,,Bizon,,,7,7,,,,,,,,
26,1000,,,,66,0,,2025-08-18,300,5286,,,,,,,,Bizon,,,25,25,,,,,,,,
28,200,,,,9,0,,2025-08-18,40,1328,,,,,,,,Bizon,,,2,2,,,,,,,,
2,744,,,,6,0,,2025-08-19,150,4006,,,,,,,,Bizon,,,-7,34,,,,,,,,
11,750,,,,6,0,,2025-08-19,150,1857,,,,,,,,Bizon,,,6,89,,,,,,,,
20,300,,,,2,0,,2025-08-19,30,830,,,,,,,,Bizon,,,2,7,,,,,,,,
9,300,,,,0,0,,2025-08-19,30,1301,,,,,,,,Bizon,,,0,31,,,,,,,,
7,300,,,,0,0,,2025-08-19,30,1503,,,,,,,,Bizon,,,0,24,,,,,,,,
22,300,,,,0,0,,2025-08-19,30,1503,,,,,,,,Bizon,,,0,2,,,,,,,,
8,300,,,,0,0,,2025-08-19,30,959,,,,,,,,Bizon,,,0,10,,,,,,,,
19,277,,,,0,0,,2025-08-19,30,579,,,,,,,,Bizon,,,0,8,,,,,,,,
25,750,,,,2,0,,2025-08-19,150,6543,,,,,,,,Bizon,,,3,33,,,,,,,,
23,300,,,,1,0,,2025-08-19,30,1565,,,,,,,,Bizon,,,0,8,,,,,,,,
24,0,,,,0,0,,2025-08-19,30,0,,,,,,,,Bizon,,,0,0,,,,,,,,
6,300,,,,2,0,,2025-08-19,30,990,,,,,,,,Bizon,,,2,12,,,,,,,,
5,300,,,,0,0,,2025-08-19,30,721,,,,,,,,Bizon,,,0,3,,,,,,,,
29,293,,,,1,0,,2025-08-19,30,1719,,,,,,,,Bizon,,,1,8,,,,,,,,
26,1500,,,,12,0,,2025-08-19,300,5286,,,,,,,,Bizon,,,-8,17,,,,,,,,
28,200,,,,3,0,,2025-08-19,40,1328,,,,,,,,Bizon,,,3,5,,,,,,,,
2,749,,,,61,0,,2025-08-20,150,4006,,,,,,,,Bizon,,,21,55,,,,,,,,
11,355,,,,89,0,,2025-08-20,150,1857,,,,,,,,Bizon,,,55,144,,,,,,,,
20,2,,,,13,0,,2025-08-20,30,830,,,,,,,,Bizon,,,-3,4,,,,,,,,
